PC1,PC2,germline_4tuple,tcr_name
1.1555671785313433,0.6720958563874235,TRAV12-2*01|TRAJ24*02|TRBV6-5*01|TRBJ2-7*01,1qse_DE_aho
0.7467047999181637,0.5805782677773588,TRAV12-2*01|TRAJ24*02|TRBV6-5*01|TRBJ2-7*01,1qsf_DE_aho
-0.7168533488925175,-0.2560571482995385,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,1tcr_AB_aho
-0.7298593493886688,-1.0731046484927191,TRAV14-3*01|TRAJ13*01|TRBV13-2*01|TRBJ2-7*01,1u3h_AB_aho
-0.8098903178932001,-0.8987047639581994,TRAV14-3*01|TRAJ13*01|TRBV13-2*01|TRBJ2-7*01,1u3h_EF_aho
0.02691694081731426,0.7403684655386782,TRAV9-2*01|TRAJ12*01|TRBV5-1*01|TRBJ1-1*01,1zgl_MP_aho
-0.08300364714301518,0.6466069937154352,TRAV9-2*01|TRAJ12*01|TRBV5-1*01|TRBJ1-1*01,1zgl_QR_aho
-0.07375977823851121,0.5142362613260979,TRAV9-2*01|TRAJ12*01|TRBV5-1*01|TRBJ1-1*01,1zgl_ST_aho
0.15862618209900844,0.5684124293422999,TRAV9-2*01|TRAJ12*01|TRBV5-1*01|TRBJ1-1*01,1zgl_UV_aho
-0.9716767974548316,0.924130664903443,TRAV19*01|TRAJ34*01|TRBV6-1*01|TRBJ2-7*01,2ak4_DE_aho
-0.8583050219518771,1.036586129441434,TRAV19*01|TRAJ34*01|TRBV6-1*01|TRBJ2-7*01,2ak4_IJ_aho
-1.2946822845923653,1.484525847171733,TRAV19*01|TRAJ34*01|TRBV6-1*01|TRBJ2-7*01,2ak4_NP_aho
2.140793074227066,1.8841007699984043,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2bnq_DE_aho
1.883273633453482,1.8227422188710865,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2bnr_DE_aho
0.29342343123918513,1.2681405217268003,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2bnu_AB_aho
2.416287211657499,0.4660208712866454,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,2cde_AB_aho
2.07197575773884,0.9507521328607361,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,2cde_CD_aho
1.691631618141706,0.46945367967019075,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,2cde_EF_aho
0.02773581899536047,-1.0407180520828514,TRAV27*01|TRAJ18*01|TRBV25-1*01|TRBJ1-4*01,2cdf_AB_aho
-0.8662378813791125,-0.23010893953648637,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,2ckb_AB_aho
-1.144724444551473,-0.20036788594417043,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,2ckb_CD_aho
0.4983089491162509,0.12580113045899993,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,2e7l_AD_aho
0.5249819604436446,-0.1055122559400251,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,2e7l_BC_aho
3.6743086831678626,-0.7560056780719899,TRAV26-1*01|TRAJ37*01|TRBV14*01|TRBJ2-3*01,2esv_DE_aho
2.608272241777793,1.333797219527719,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,2eyr_AB_aho
2.639748541871007,1.0725785897526823,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,2eys_AB_aho
0.4172864367892738,-0.36103482832979145,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,2eyt_AB_aho
1.2085587814485088,0.12658684257085995,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,2eyt_CD_aho
2.502890637206408,2.253288889251371,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2f53_DE_aho
2.8003453704114305,2.198110043895297,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2f54_DE_aho
1.772885218337062,1.4374140269963216,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2f54_KL_aho
0.774577218833898,0.579007827698869,TRAV12-2*01|TRAJ24*02|TRBV6-5*01|TRBJ2-7*01,2gj6_DE_aho
0.1688281506436162,0.132591653002581,TRAV22*01|TRAJ54*01|TRBV6-6*01|TRBJ1-3*01,2ial_AB_aho
-0.756845634668329,0.12331762517419878,TRAV22*01|TRAJ54*01|TRBV6-6*01|TRBJ1-3*01,2ial_CD_aho
1.411235348720075,1.6395826463708871,TRAV22*01|TRAJ54*01|TRBV6-6*01|TRBJ1-3*01,2iam_CD_aho
0.7573636318156111,1.3701894359202884,TRAV22*01|TRAJ54*01|TRBV6-6*01|TRBJ1-3*01,2ian_DE_aho
0.8484532642734793,1.392638259224192,TRAV22*01|TRAJ54*01|TRBV6-6*01|TRBJ1-3*01,2ian_IJ_aho
1.4056387286339542,1.7047773754119644,TRAV22*01|TRAJ54*01|TRBV6-6*01|TRBJ1-3*01,2ian_NO_aho
1.3465424141252575,1.6120910905521906,TRAV22*01|TRAJ54*01|TRBV6-6*01|TRBJ1-3*01,2ian_ST_aho
-0.007797161836348002,-0.1966440254421184,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,2icw_IJ_aho
-0.05409356424974349,-0.2695062386903502,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,2icw_KL_aho
-1.0921949514608602,-1.03111487116231,TRAV12-2*02|TRAJ50*01|TRBV13-3*01|TRBJ2-7*01,2j8u_EF_aho
-1.029921337877987,-1.0361266802224172,TRAV12-2*02|TRAJ50*01|TRBV13-3*01|TRBJ2-7*01,2j8u_LM_aho
-1.1753109064103413,-1.0357230365330579,TRAV12-2*02|TRAJ50*01|TRBV13-3*01|TRBJ2-7*01,2jcc_EF_aho
-1.0143824551472018,-0.9142432852674025,TRAV12-2*02|TRAJ50*01|TRBV13-3*01|TRBJ2-7*01,2jcc_LM_aho
-0.20504636107198054,-0.43376908908491457,TRAV1-2*01|TRAJ6*01|TRBV10-3*01|TRBJ1-5*01,2nx5_DE_aho
-0.08453850976319915,-0.5936980792809817,TRAV1-2*01|TRAJ6*01|TRBV10-3*01|TRBJ1-5*01,2nx5_IJ_aho
-0.2792078937638773,-0.8192082239968718,TRAV1-2*01|TRAJ6*01|TRBV10-3*01|TRBJ1-5*01,2nx5_NP_aho
0.09754020919031807,-0.492160777868595,TRAV1-2*01|TRAJ6*01|TRBV10-3*01|TRBJ1-5*01,2nx5_TU_aho
0.05026935949075685,-0.35021578416303023,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,2oi9_BC_aho
2.167595556988496,2.1666631174377704,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2p5e_DE_aho
2.6718445623303744,2.4251669272802903,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2p5w_DE_aho
1.9209691016538715,-0.4899979820797331,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,2po6_CD_aho
1.7017329530975125,-0.5358333353524709,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,2po6_GH_aho
-1.6711692327046592,-1.5615867624443653,TRAV6D-7*01|TRAJ48*01|TRBV13-2*01|TRBJ2-3*01,2pxy_AB_aho
2.684222912011411,2.380197395601036,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2pye_DE_aho
0.5788861787903697,0.8774934849300564,TRAV21*01|TRAJ6*01|TRBV6-5*01|TRBJ2-2*01,2pyf_AB_aho
-0.5073095899724683,-0.37067915715318295,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-4*01,2q86_AB_aho
-0.8100191078184897,0.9058370722672108,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-4*01,2q86_CD_aho
-1.2000820557788328,-1.1236491691238522,TRAV12-2*02|TRAJ50*01|TRBV13-3*01|TRBJ2-7*01,2uwe_EF_aho
-1.1878541671724838,-1.093132293450923,TRAV12-2*02|TRAJ50*01|TRBV13-3*01|TRBJ2-7*01,2uwe_LM_aho
0.7942511245205477,1.0115848008497363,TRAV27*01|TRAJ42*01|TRBV19*01|TRBJ2-7*01,2vlj_DE_aho
1.115350954655573,0.8446659829389506,TRAV27*01|TRAJ42*01|TRBV19*01|TRBJ2-7*01,2vlk_DE_aho
-0.40148836298610296,-0.8718075584774023,TRAV27*01|TRAJ42*01|TRBV19*01|TRBJ2-7*01,2vlm_DE_aho
1.3207150467969448,0.7919252338816669,TRAV27*01|TRAJ42*01|TRBV19*01|TRBJ2-7*01,2vlr_DE_aho
1.5870646578425913,0.8707010315269552,TRAV27*01|TRAJ42*01|TRBV19*01|TRBJ2-7*01,2vlr_IJ_aho
-1.2577996607387125,-0.8504424636420228,TRAV27*01|TRAJ42*01|TRBV19*01|TRBJ2-7*01,2xn9_AB_aho
0.6180480451072072,0.3785290140430661,TRAV27*01|TRAJ42*01|TRBV19*01|TRBJ2-7*01,2xna_AB_aho
0.6847740622072525,-1.2053591660274647,TRAV5*01|TRAJ13*01|TRBV19*01|TRBJ1-2*01,2ypl_DE_aho
-1.9494015861220733,-1.4420809022849082,TRAV6D-7*01|TRAJ48*01|TRBV13-2*01|TRBJ2-4*01,2z31_AB_aho
-2.4374592130611528,-1.075545637968224,TRAV6D-7*01|TRAJ48*01|TRBV13-2*01|TRBJ2-3*01,2z35_AB_aho
-1.681092452615825,-0.7472729915039652,TRAV6D-7*04|TRAJ34*02|TRBV13-3*01|TRBJ1-3*01,3c5z_AB_aho
-1.692627366058632,-0.7532915184176101,TRAV6D-7*04|TRAJ34*02|TRBV13-3*01|TRBJ1-3*01,3c5z_EF_aho
-1.4874233516901836,-0.7060418953051609,TRAV6-3*01|TRAJ13*01|TRBV13-2*01|TRBJ2-4*01,3c60_AB_aho
-1.476420825178671,-0.693435346821753,TRAV6-3*01|TRAJ13*01|TRBV13-2*01|TRBJ2-4*01,3c60_EF_aho
-1.1667023481552679,-0.2181285013960989,TRAV14-2*02|TRAJ31*01|TRBV13-2*01|TRBJ2-7*01,3c6l_AB_aho
-1.143823819282087,-0.21262441618457673,TRAV14-2*02|TRAJ31*01|TRBV13-2*01|TRBJ2-7*01,3c6l_EF_aho
1.2325819035018741,0.742539875044084,TRAV12-2*01|TRAJ24*02|TRBV6-5*01|TRBJ2-7*01,3d39_DE_aho
1.1647993226616495,0.6956576015048873,TRAV12-2*01|TRAJ24*02|TRBV6-5*01|TRBJ2-7*01,3d3v_DE_aho
2.717507058182483,0.8322135267406076,TRAV26-1*02|TRAJ13*02|TRBV7-9*01|TRBJ2-1*01,3dx9_AB_aho
2.6040695715666207,0.9043358475393497,TRAV26-1*02|TRAJ13*02|TRBV7-9*01|TRBJ2-1*01,3dx9_CD_aho
2.9057469532316196,-0.5391044349748458,TRAV26-1*02|TRAJ13*02|TRBV7-9*01|TRBJ2-1*01,3dxa_DE_aho
3.497922030903574,-0.3960237384871512,TRAV26-1*02|TRAJ13*02|TRBV7-9*01|TRBJ2-1*01,3dxa_IJ_aho
3.099456034970455,-0.5852047320775643,TRAV26-1*02|TRAJ13*02|TRBV7-9*01|TRBJ2-1*01,3dxa_NO_aho
-0.2162801371829128,-0.3036878038422727,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,3e2h_BC_aho
0.46224062758192747,-0.1601671361989324,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,3e3q_CF_aho
0.5520445080909605,-0.16729152867002042,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,3e3q_IJ_aho
0.611969764304998,-0.08996079273768677,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,3e3q_MN_aho
0.6728121360157244,0.08150450432331947,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,3e3q_RS_aho
0.4006768012353406,-0.047153888354623995,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,3e3q_VW_aho
0.5439453216834951,0.027622307396536455,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,3e3q_Za_aho
0.5833542905431061,0.006112683898255958,TRAV9-4*01|TRAJ35*02|TRBV13-2*01|TRBJ2-4*01,3e3q_de_aho
-0.4303038888184755,-0.24910111119193543,TRAV24*01|TRAJ49*01|TRBV6-5*01|TRBJ1-2*01,3gsn_AB_aho
0.8044571594033039,0.5851208808406624,TRAV12-2*01|TRAJ24*02|TRBV6-5*01|TRBJ2-7*01,3h9s_DE_aho
1.3155309213486222,-0.7981727635909743,TRAV11*02|TRAJ18*01|TRBV29*01|TRBJ2-5*01,3he7_CD_aho
-0.807114028401531,0.2939814308129972,TRAV12-2*01|TRAJ27*01|TRBV30*02|TRBJ2-2*01,3hg1_DE_aho
1.5218773887353485,0.4809400248018468,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,3huj_GH_aho
3.4934056132042537,-0.8152531730814643,TRAV26-2*01|TRAJ52*01|TRBV7-8*01|TRBJ2-7*01,3kpr_DE_aho
1.9717909985579363,-1.7782146680076425,TRAV26-2*01|TRAJ52*01|TRBV7-8*01|TRBJ2-7*01,3kpr_IJ_aho
2.9725879212249544,-0.9980351007879467,TRAV26-2*01|TRAJ52*01|TRBV7-8*01|TRBJ2-7*01,3kps_DE_aho
-1.2612722211055774,0.8373993457949944,TRAV19*01|TRAJ34*01|TRBV6-1*01|TRBJ2-7*01,3kxf_DE_aho
-1.3751816399912433,1.0897310245902774,TRAV19*01|TRAJ34*01|TRBV6-1*01|TRBJ2-7*01,3kxf_GH_aho
-1.1375784395787467,1.0157845128444656,TRAV19*01|TRAJ34*01|TRBV6-1*01|TRBJ2-7*01,3kxf_MO_aho
-1.1703896270228056,1.443781556849607,TRAV19*01|TRAJ34*01|TRBV6-1*01|TRBJ2-7*01,3kxf_NP_aho
-1.0454445418847165,0.864987178770304,TRAV4-2*01|TRAJ32*01|TRBV13-3*01|TRBJ1-3*01,3mbe_CD_aho
-0.9912808888361654,0.851935491031035,TRAV4-2*01|TRAJ32*01|TRBV13-3*01|TRBJ1-3*01,3mbe_GH_aho
-0.9763755221511006,-1.874133265271577,TRAV14-3*04|TRAJ52*01|TRBV29*01|TRBJ2-7*01,3mff_AB_aho
-1.1620593670750146,-1.793840054308661,TRAV14-3*04|TRAJ52*01|TRBV29*01|TRBJ2-7*01,3mff_CD_aho
-1.5405452125937311,0.09350941494481997,TRAV20*01|TRAJ18*01|TRBV9*01|TRBJ2-2*01,3mv7_DE_aho
-1.4466040650206355,0.08682659412759064,TRAV20*01|TRAJ18*01|TRBV9*02|TRBJ2-2*01,3mv8_DE_aho
-1.293102386490669,0.19459150671300138,TRAV20*01|TRAJ18*01|TRBV9*01|TRBJ2-2*01,3mv9_DE_aho
2.739089708629635,0.5824626782871378,TRAV26-2*01|TRAJ32*01|TRBV20-1*01|TRBJ1-6*01,3o6f_CD_aho
2.7952040212933054,0.03125419717137702,TRAV26-2*01|TRAJ32*01|TRBV20-1*01|TRBJ1-6*01,3o6f_GH_aho
-0.7387869430732417,0.275310986373722,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3o8x_CD_aho
-0.6577135062962193,0.1175536883415706,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3o9w_CD_aho
-1.0499568255179053,-0.5427542351106384,TRAV13-1*01|TRAJ48*01|TRBV7-3*01|TRBJ2-3*01,3pl6_CD_aho
3.6559709752158285,-0.2963077722880563,TRAV21/DV12*01|TRAJ53*01|TRBV29*01|TRBJ2-7*01,3pqy_DE_aho
3.829051186900052,-0.11213873207032411,TRAV21/DV12*01|TRAJ53*01|TRBV29*01|TRBJ2-7*01,3pqy_IJ_aho
3.7039112478359453,-0.2423646246659707,TRAV21/DV12*01|TRAJ53*01|TRBV29*01|TRBJ2-7*01,3pqy_NO_aho
3.8674456817774585,-0.0827495812343365,TRAV21/DV12*01|TRAJ53*01|TRBV29*01|TRBJ2-7*01,3pqy_ST_aho
1.2867992193429703,0.7261632139911689,TRAV12-2*01|TRAJ24*02|TRBV6-5*01|TRBJ2-7*01,3pwp_DE_aho
-0.8247142109694129,0.19458694151869446,TRAV12-2*01|TRAJ23*01|TRBV6-4*01|TRBJ1-1*01,3qdg_DE_aho
-0.9087583068794457,0.11110105913145296,TRAV12-2*01|TRAJ23*01|TRBV6-4*01|TRBJ1-1*01,3qdj_DE_aho
-0.366584861731654,0.1453142288354576,TRAV35*01|TRAJ49*01|TRBV10-3*01|TRBJ1-5*01,3qdm_DE_aho
-1.4568683045592548,-0.7645756085251577,TRAV35*01|TRAJ49*01|TRBV10-3*01|TRBJ1-5*01,3qeq_DE_aho
-0.8125497102019325,-0.053632240216134,TRAV12-2*01|TRAJ23*01|TRBV6-4*01|TRBJ1-1*01,3qeu_AB_aho
-0.955898043203779,0.6641715767080297,TRAV12-2*01|TRAJ23*01|TRBV6-4*01|TRBJ1-1*01,3qeu_DE_aho
0.8980237275937634,0.5550284027548004,TRAV12-2*01|TRAJ24*02|TRBV6-5*01|TRBJ2-7*01,3qfj_DE_aho
-1.1701019235851444,-0.18686291058884277,TRAV12-2*01|TRAJ24*02|TRBV6-5*01|TRBJ2-7*01,3qh3_AB_aho
-0.9574706720818388,-0.6032759489154065,TRAV11*02|TRAJ18*01|TRBV19*01|TRBJ1-1*01,3qi9_CD_aho
0.2668459777293665,-0.198932256817209,TRAV4-4/DV10*02|TRAJ56*01|TRBV26*01|TRBJ2-5*01,3qib_CD_aho
-0.30167196374823185,-0.06378123522178533,TRAV4D-4*03|TRAJ16*01|TRBV26*01|TRBJ1-2*01,3qiu_CD_aho
-0.15064191707479738,0.01812807973747433,TRAV4D-4*03|TRAJ16*01|TRBV26*01|TRBJ1-2*01,3qiw_CD_aho
-0.9004141655172425,0.35928742753748,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3qux_CD_aho
-0.8542642816137891,0.31695688985203313,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3quy_CD_aho
-0.7758084791167754,0.39816147876416746,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3quz_CD_aho
-1.2032284724857276,-1.2178270785552774,TRAV14-3*04|TRAJ45*01|TRBV13-2*01|TRBJ2-4*01,3rdt_AB_aho
-0.3636582799544284,-0.22148862297093883,TRAV3*01|TRAJ29*01|TRBV6-5*01|TRBJ2-1*01,3rev_AB_aho
1.2134507253318638,0.2541317655102253,TRAV6-3*01|TRAJ13*01|TRBV13-2*01|TRBJ2-4*01,3rgv_AB_aho
-0.9637779618654838,0.3494243870326468,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3rtq_CD_aho
0.1683000361359805,1.4521025313210858,TRAV13D-3*01|TRAJ50*01|TRBV13-3*01|TRBJ2-7*01,3rug_EF_aho
-0.23167788765365352,1.7610055145021577,TRAV13D-3*01|TRAJ50*01|TRBV13-3*01|TRBJ2-7*01,3rug_GH_aho
-1.0343264190396084,0.3940524744132453,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3rzc_CD_aho
-1.0292486452454552,-0.6614917353544791,TRAV11*02|TRAJ18*01|TRBV19*01|TRBJ1-1*01,3scm_CD_aho
-0.8552012541544535,-0.5720128405805076,TRAV11*02|TRAJ18*01|TRBV19*01|TRBJ1-1*01,3sda_CD_aho
-1.1172461967863991,-0.6849015632008617,TRAV11*02|TRAJ18*01|TRBV19*01|TRBJ1-1*01,3sdc_CD_aho
-0.9821106266944913,-0.5958498398132291,TRAV11*02|TRAJ18*01|TRBV19*01|TRBJ1-1*01,3sdd_CD_aho
2.3880054484507234,0.13682411741550196,TRAV12-1*01|TRAJ23*01|TRBV6-2*01|TRBJ2-4*01,3sjv_DE_aho
0.7278938016306258,-0.15259464593341943,TRAV12-1*01|TRAJ23*01|TRBV6-2*01|TRBJ2-4*01,3sjv_IJ_aho
2.017074338220864,0.13123564251908412,TRAV12-1*01|TRAJ23*01|TRBV6-2*01|TRBJ2-4*01,3sjv_NO_aho
0.42454256658330725,-0.40002536812515554,TRAV12-1*01|TRAJ23*01|TRBV6-2*01|TRBJ2-4*01,3sjv_ST_aho
0.5153212285637603,-0.48817272081730056,TRAV12-1*01|TRAJ23*01|TRBV6-2*01|TRBJ2-4*01,3skn_AB_aho
-0.04110873204262922,-0.40237017641753975,TRAV12-1*01|TRAJ23*01|TRBV6-2*01|TRBJ2-4*01,3skn_CD_aho
1.3381346888070533,0.018727122690317656,TRAV12-1*01|TRAJ23*01|TRBV6-2*01|TRBJ2-4*01,3skn_EF_aho
1.1486857971694802,-0.3305228602483718,TRAV12-1*01|TRAJ23*01|TRBV6-2*01|TRBJ2-4*01,3skn_GH_aho
2.8202335070419173,0.1667885546834522,TRAV26-2*01|TRAJ32*01|TRBV20-1*01|TRBJ1-6*01,3t0e_CD_aho
-0.9162368721722314,0.41077240907112417,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3ta3_CD_aho
0.4375727807920775,-0.7376003126496118,TRAV9D-3*01|TRAJ58*01|TRBV13-1*02|TRBJ2-2*01,3tf7_CC_aho
0.015345104335904473,-0.8961848902407745,TRAV9D-3*01|TRAJ58*01|TRBV13-1*02|TRBJ2-2*01,3tf7_GG_aho
0.2889397770823938,-0.59586258721557,TRAV9D-3*01|TRAJ58*01|TRBV13-1*02|TRBJ2-2*01,3tf7_II_aho
-0.6490244468399691,-0.7544502161911574,TRAV9D-3*01|TRAJ58*01|TRBV13-1*02|TRBJ2-2*01,3tfk_CD_aho
-0.010411305918394795,-0.39224802086380334,TRAV9D-3*01|TRAJ58*01|TRBV13-1*02|TRBJ2-2*01,3tjh_CD_aho
-3.38780559452923,5.954317002865226,TRAV11*02|TRAJ18*01|TRBV1*01|TRBJ2-2*01,3to4_CD_aho
1.2772346627354754,-0.47552909412700606,TRAV9D-3*01|TRAJ58*01|TRBV13-1*02|TRBJ2-2*01,3tpu_AB_aho
1.0156952729505673,-0.7023221299528957,TRAV9D-3*01|TRAJ58*01|TRBV13-1*02|TRBJ2-2*01,3tpu_CD_aho
1.268240093556095,-0.5577318805383576,TRAV9D-3*01|TRAJ58*01|TRBV13-1*02|TRBJ2-2*01,3tpu_GH_aho
1.1041510892195248,-0.6351249590614865,TRAV9D-3*01|TRAJ58*01|TRBV13-1*02|TRBJ2-2*01,3tpu_MN_aho
-0.6242166821037766,0.6899061599689594,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3tvm_CD_aho
-0.5664709869651305,0.3064305639476355,TRAV11*02|TRAJ18*01|TRBV13-2*01|TRBJ2-5*01,3tvm_GH_aho
-1.1943584049688172,-0.9689166846305449,TRAV12-3*01|TRAJ12*01|TRBV12-4*01|TRBJ2-4*01,3utp_DE_aho
-0.8414012001311957,-0.0011761227584033522,TRAV12-3*01|TRAJ12*01|TRBV12-4*01|TRBJ2-4*01,3utp_KL_aho
-0.46114274497985663,0.007346021676571913,TRAV12-3*01|TRAJ12*01|TRBV12-4*01|TRBJ2-4*01,3uts_DE_aho
-0.7157997734692867,0.19047200892803384,TRAV12-3*01|TRAJ12*01|TRBV12-4*01|TRBJ2-4*01,3uts_IJ_aho
-1.1616835254980926,-0.6527832541160719,TRAV12-3*01|TRAJ12*01|TRBV12-4*01|TRBJ2-4*01,3utt_DE_aho
-2.8828058398353456,-1.5491248716113575,TRAV12-3*01|TRAJ12*01|TRBV12-4*01|TRBJ2-4*01,3utt_IJ_aho
1.2134285549693102,0.37020098972895815,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,3vwj_CD_aho
1.5571587180110675,0.479536506836952,TRAV10*01|TRAJ18*01|TRBV25-1*01|TRBJ2-7*01,3vwk_CD_aho
0.8210222469246125,1.2421302787437583,TRAV8-3*01|TRAJ28*01|TRBV4-1*01|TRBJ2-7*01,3vxm_DE_aho
-0.6649035381715835,0.11314181106033602,TRAV21*01|TRAJ12*01|TRBV7-9*01|TRBJ2-2*01,3vxq_AB_aho
-0.6849974982058996,-0.4981533807254309,TRAV21*01|TRAJ12*01|TRBV7-9*01|TRBJ2-2*01,3vxq_DE_aho
-0.6052513505827645,0.32665901591873464,TRAV21*01|TRAJ12*01|TRBV7-9*01|TRBJ2-2*01,3vxr_DE_aho
-0.08019330486352667,0.6475135257988376,TRAV21*01|TRAJ12*01|TRBV7-9*01|TRBJ2-2*01,3vxs_DE_aho
